,Date,Tidal_Variation,Waves,Current_Speed,Direction_of_Flow,Dredging_Requirement,Depth,Siltation_Amount,Ships_Frequency,Heavy_Rainfall,Channel
2106,2022-10-08,0.27,2.34,1.22,0,2,17.69,1.36,26,0,1
2107,2022-10-09,2.34,0.88,2.06,1,0,18.22,1.31,28,0,2
2108,2022-10-10,3.8,1.94,2.34,1,0,19.62,1.66,18,1,2
2109,2022-10-11,3.11,2.0,0.47,0,1,9.25,2.97,27,0,2
2110,2022-10-12,2.73,0.48,0.23,1,2,11.8,2.57,13,1,2
2111,2022-10-13,1.66,0.14,1.84,0,2,9.52,2.41,22,0,2
2112,2022-10-14,0.11,0.23,1.2,0,2,15.74,1.9,17,1,1
2113,2022-10-15,4.47,1.32,1.85,1,0,19.78,1.6,15,1,2
2114,2022-10-16,2.85,2.67,2.49,0,2,18.6,1.21,5,1,2
2115,2022-10-17,2.94,0.21,2.3,1,0,11.74,2.65,22,0,2
2116,2022-10-18,4.56,2.77,1.74,0,2,15.69,1.35,12,1,2
2117,2022-10-19,0.01,1.59,0.48,0,1,17.44,1.37,12,0,2
2118,2022-10-20,1.63,1.75,1.13,0,2,12.06,1.13,29,0,1
2119,2022-10-21,3.83,1.0,2.36,0,2,13.35,1.14,13,0,1
2120,2022-10-22,3.92,2.08,2.09,1,0,8.08,2.59,13,0,2
2121,2022-10-23,4.51,2.76,0.14,0,1,11.0,2.11,14,0,1
2122,2022-10-24,3.59,2.35,0.65,1,2,9.15,2.65,9,0,2
2123,2022-10-25,3.62,2.54,0.62,0,1,9.38,2.38,17,0,1
2124,2022-10-26,2.17,1.36,1.99,1,0,10.82,2.29,27,0,1
2125,2022-10-27,2.23,0.32,2.22,1,0,14.44,1.95,27,1,2
2126,2022-10-28,1.94,1.9,0.36,1,2,13.1,1.94,12,1,2
2127,2022-10-29,1.49,0.02,2.41,0,2,13.79,1.3,15,0,1
2128,2022-10-30,4.12,1.8,1.23,1,2,8.91,2.99,23,1,2
2129,2022-10-31,1.15,0.72,1.82,0,2,15.21,1.82,20,1,2
2130,2022-11-01,0.63,0.33,0.11,0,1,12.87,1.52,21,1,2
2131,2022-11-02,1.79,1.61,1.72,0,2,15.66,1.34,16,1,2
2132,2022-11-03,2.32,2.49,0.73,0,1,16.29,1.43,7,0,1
2133,2022-11-04,3.69,2.5,0.3,1,2,14.24,1.79,11,1,1
2134,2022-11-05,1.01,1.31,0.74,1,2,18.94,1.04,12,1,1
2135,2022-11-06,1.96,1.36,2.36,1,0,11.78,2.11,26,1,1
2136,2022-11-07,1.29,0.89,1.12,1,2,11.75,2.16,6,1,1
2137,2022-11-08,4.79,2.77,1.69,0,2,17.85,1.83,12,0,1
2138,2022-11-09,0.12,2.68,1.4,0,2,8.37,2.74,28,0,2
2139,2022-11-10,3.29,0.48,0.58,1,2,11.46,2.01,6,1,1
2140,2022-11-11,4.88,2.84,1.03,0,2,17.35,1.27,9,0,1
2141,2022-11-12,3.56,0.81,1.72,0,2,9.24,2.1,7,1,2
2142,2022-11-13,4.79,1.73,1.64,0,2,10.1,2.56,18,0,2
2143,2022-11-14,3.97,0.27,1.41,0,2,11.29,2.53,16,0,1
2144,2022-11-15,1.21,1.49,0.64,0,1,10.71,2.4,6,0,2
2145,2022-11-16,0.83,2.85,0.7,0,1,15.38,1.73,6,1,1
2146,2022-11-17,3.05,0.04,0.42,0,1,8.66,2.84,17,0,2
2147,2022-11-18,4.98,2.93,1.24,0,2,8.89,2.27,6,0,1
2148,2022-11-19,1.35,2.6,0.19,0,1,8.82,2.92,26,0,2
2149,2022-11-20,1.83,0.87,1.51,0,2,17.23,1.33,13,1,1
2150,2022-11-21,1.37,0.39,1.08,1,2,9.12,2.71,11,1,2
2151,2022-11-22,4.33,0.26,1.72,1,0,11.05,2.32,23,1,1
2152,2022-11-23,2.44,2.97,1.85,1,0,19.02,1.55,15,0,2
2153,2022-11-24,1.84,0.92,0.89,0,1,9.63,2.5,27,1,1
2154,2022-11-25,2.84,0.53,0.76,0,1,12.36,1.13,15,1,2
2155,2022-11-26,0.76,2.86,1.97,1,0,9.14,2.02,25,0,1
2156,2022-11-27,0.73,2.63,1.16,0,2,18.21,1.61,19,0,1
2157,2022-11-28,1.51,0.18,2.12,0,2,12.31,1.1,11,1,2
2158,2022-11-29,2.19,2.36,2.12,0,2,8.69,2.47,6,0,2
2159,2022-11-30,3.67,1.07,2.03,0,2,9.21,2.45,11,0,2
2160,2022-12-01,2.75,0.11,0.47,0,1,11.62,2.32,5,1,2
2161,2022-12-02,1.68,1.39,0.75,0,1,12.45,1.23,14,0,1
2162,2022-12-03,1.52,1.75,0.55,0,1,15.34,1.13,19,1,2
2163,2022-12-04,0.6,2.5,1.68,0,2,8.0,2.89,7,1,2
2164,2022-12-05,1.65,1.33,2.16,0,2,15.78,1.55,28,0,2
2165,2022-12-06,2.28,0.26,0.43,1,2,18.99,1.08,24,0,2
2166,2022-12-07,2.77,2.77,0.43,1,2,11.29,2.41,5,1,2
2167,2022-12-08,0.22,2.39,1.25,1,2,13.35,1.89,13,0,1
2168,2022-12-09,4.58,2.59,2.18,0,2,10.27,2.91,17,0,2
2169,2022-12-10,4.9,2.82,2.0,1,0,19.05,1.31,13,0,1
2170,2022-12-11,0.37,2.49,0.81,1,2,10.03,2.28,21,1,1
2171,2022-12-12,2.82,0.66,1.47,0,2,9.79,2.89,9,0,1
2172,2022-12-13,3.2,2.13,0.36,0,1,11.4,2.17,12,0,1
2173,2022-12-14,4.22,2.79,0.72,0,1,14.75,1.89,29,0,1
2174,2022-12-15,1.25,0.45,0.32,0,1,18.45,1.91,21,0,2
2175,2022-12-16,3.73,0.71,1.31,0,2,13.72,1.89,14,1,1
2176,2022-12-17,2.71,2.11,2.24,1,0,10.26,2.64,7,0,1
2177,2022-12-18,1.96,1.64,0.83,0,1,14.67,1.23,9,0,2
2178,2022-12-19,4.21,1.25,0.53,1,2,17.87,1.74,5,0,2
2179,2022-12-20,1.08,2.65,0.97,0,1,15.97,1.54,19,0,2
2180,2022-12-21,0.85,2.42,0.47,0,1,12.88,1.82,21,1,2
2181,2022-12-22,3.8,1.48,1.43,1,2,11.14,2.52,15,0,1
2182,2022-12-23,1.39,0.82,2.29,1,0,19.61,1.17,16,0,2
2183,2022-12-24,2.59,1.4,2.14,0,2,15.79,1.45,16,0,1
2184,2022-12-25,4.72,0.73,1.67,1,0,13.92,1.41,22,1,2
2185,2022-12-26,1.65,1.12,0.68,1,2,8.31,2.39,13,1,1
2186,2022-12-27,3.24,2.49,0.72,0,1,17.13,1.65,6,0,1
2187,2022-12-28,1.82,2.51,1.46,0,2,8.39,2.58,5,0,2
2188,2022-12-29,0.63,0.33,0.35,1,2,10.75,2.71,21,1,2
2189,2022-12-30,2.81,0.23,1.57,0,2,17.31,1.92,15,1,2
2190,2022-12-31,1.02,1.97,0.27,1,2,8.09,2.42,17,1,1
2191,2023-01-01,2.86,0.1,2.08,1,0,8.69,2.03,19,0,2
2192,2023-01-02,3.94,2.54,1.04,1,2,10.46,2.78,28,1,2
2193,2023-01-03,4.86,0.32,2.21,1,0,19.54,1.41,9,1,2
2194,2023-01-04,1.75,1.58,2.34,0,2,15.72,1.83,24,1,1
2195,2023-01-05,0.9,0.11,1.42,0,2,13.95,1.8,7,0,1
2196,2023-01-06,0.48,0.39,1.83,1,0,10.04,2.6,14,1,1
2197,2023-01-07,1.8,1.71,1.85,0,2,9.83,2.6,9,1,1
2198,2023-01-08,0.36,1.93,2.46,0,2,19.4,1.32,5,1,2
2199,2023-01-09,0.22,2.09,1.03,1,2,18.59,1.28,17,1,2
2200,2023-01-10,1.25,2.71,1.51,0,2,9.13,2.68,13,0,1
2201,2023-01-11,2.84,1.23,0.12,1,2,9.36,2.54,26,0,1
2202,2023-01-12,0.74,1.6,1.32,0,2,8.33,2.67,23,0,2
2203,2023-01-13,3.89,2.68,0.98,1,2,10.26,2.71,20,0,2
2204,2023-01-14,1.5,1.68,1.85,1,0,9.86,2.47,12,0,1
2205,2023-01-15,1.45,1.64,0.91,0,1,19.0,1.94,15,0,2
2206,2023-01-16,3.24,2.94,2.43,0,2,12.32,1.42,12,1,1
2207,2023-01-17,1.96,0.9,0.76,0,1,12.24,1.48,6,1,2
2208,2023-01-18,4.79,2.24,1.54,0,2,11.77,2.95,14,1,1
2209,2023-01-19,0.02,0.84,1.94,0,2,18.71,1.19,14,0,2
2210,2023-01-20,1.61,2.2,1.22,0,2,8.57,2.05,25,0,1
2211,2023-01-21,0.7,0.56,0.17,1,2,13.26,1.05,20,0,1
2212,2023-01-22,2.87,1.77,1.49,0,2,18.47,1.13,7,0,2
2213,2023-01-23,1.68,2.62,1.09,1,2,19.75,1.89,11,0,1
2214,2023-01-24,0.66,1.68,1.33,0,2,17.56,1.17,29,0,1
2215,2023-01-25,0.71,2.24,1.01,1,2,11.2,2.02,13,0,1
2216,2023-01-26,2.63,2.32,1.56,1,0,12.6,1.98,23,0,1
2217,2023-01-27,3.99,2.15,1.32,0,2,10.54,2.74,9,1,2
2218,2023-01-28,3.58,0.26,0.97,1,2,19.68,1.35,8,1,2
2219,2023-01-29,4.27,1.34,0.5,0,1,9.29,2.12,25,0,1
2220,2023-01-30,3.62,1.83,2.45,1,0,12.1,1.3,6,0,1
2221,2023-01-31,0.94,0.26,1.16,0,2,8.4,2.08,17,0,2
2222,2023-02-01,3.18,1.81,0.8,0,1,17.77,1.35,23,1,2
2223,2023-02-02,1.41,2.68,0.94,1,2,10.13,2.71,25,0,1
2224,2023-02-03,2.33,1.68,2.14,0,2,13.25,1.51,25,1,1
2225,2023-02-04,3.05,0.73,2.02,1,0,15.17,1.57,29,1,1
2226,2023-02-05,2.21,0.78,0.85,1,2,19.12,1.6,25,1,1
2227,2023-02-06,0.41,1.81,0.59,1,2,8.37,2.77,18,1,1
2228,2023-02-07,1.51,2.52,0.41,0,1,19.77,1.47,9,1,1
2229,2023-02-08,2.39,2.44,0.59,1,2,10.06,2.96,6,1,2
2230,2023-02-09,3.5,1.29,1.61,1,0,12.08,1.04,25,0,1
2231,2023-02-10,0.02,1.41,1.46,0,2,8.53,2.04,28,1,1
2232,2023-02-11,0.5,1.08,1.71,0,2,11.88,2.84,13,1,2
2233,2023-02-12,0.72,1.37,0.32,1,2,13.19,1.43,24,1,2
2234,2023-02-13,3.88,1.52,2.45,1,0,12.16,1.99,6,1,2
2235,2023-02-14,1.26,2.35,1.75,0,2,11.55,2.03,7,0,1
2236,2023-02-15,1.02,0.44,2.13,1,0,19.82,1.95,23,0,2
2237,2023-02-16,2.28,1.48,1.33,0,2,9.08,2.36,8,1,1
2238,2023-02-17,2.67,0.78,1.03,0,2,11.58,2.61,14,0,2
2239,2023-02-18,1.77,0.29,0.69,0,1,14.48,1.96,12,1,2
2240,2023-02-19,4.57,1.31,1.2,1,2,14.16,1.6,16,1,2
2241,2023-02-20,4.43,1.4,0.34,0,1,8.14,2.33,24,1,2
2242,2023-02-21,0.58,1.63,1.35,1,2,15.23,1.29,28,0,2
2243,2023-02-22,0.04,1.1,2.1,1,0,19.89,1.39,9,0,2
2244,2023-02-23,2.8,1.24,0.65,1,2,19.7,1.53,12,1,2
2245,2023-02-24,2.05,0.78,0.66,1,2,8.92,2.53,8,0,1
2246,2023-02-25,4.55,2.34,1.78,1,0,15.4,1.05,26,0,2
2247,2023-02-26,3.45,1.2,1.49,1,2,11.49,2.91,10,1,2
2248,2023-02-27,0.83,0.33,1.23,0,2,17.05,1.04,8,1,1
2249,2023-02-28,1.56,2.15,0.46,0,1,9.97,2.34,27,1,1
2250,2023-03-01,3.25,0.53,1.95,1,0,14.8,1.33,12,1,1
2251,2023-03-02,4.89,0.22,1.92,0,2,12.1,1.56,11,0,2
2252,2023-03-03,0.62,0.17,1.22,1,2,10.0,2.39,10,0,1
2253,2023-03-04,0.86,0.99,2.07,0,2,9.63,2.34,5,0,1
2254,2023-03-05,0.61,2.85,1.28,0,2,11.46,2.54,16,0,1
2255,2023-03-06,4.03,2.24,0.44,0,1,15.42,1.68,18,0,2
2256,2023-03-07,2.95,1.42,1.82,0,2,8.05,2.9,9,1,1
2257,2023-03-08,2.26,1.03,1.73,0,2,17.23,1.0,11,0,1
2258,2023-03-09,4.16,1.28,1.03,0,2,12.18,1.06,21,0,2
2259,2023-03-10,2.96,2.9,2.39,1,0,17.36,1.33,5,0,1
2260,2023-03-11,4.16,1.4,1.06,1,2,12.22,1.27,22,1,2
2261,2023-03-12,2.15,3.0,0.2,1,2,11.08,2.1,8,0,1
2262,2023-03-13,2.73,1.97,2.46,1,0,11.58,2.45,14,1,2
2263,2023-03-14,0.06,2.82,1.41,0,2,13.67,1.92,9,0,1
2264,2023-03-15,1.18,2.16,1.48,0,2,14.5,1.84,24,1,2
2265,2023-03-16,0.05,1.38,2.3,1,0,18.3,1.39,24,0,2
2266,2023-03-17,0.2,1.13,2.41,0,2,14.3,1.11,16,0,2
2267,2023-03-18,2.14,1.2,1.6,0,2,11.43,2.8,23,0,1
2268,2023-03-19,2.18,2.19,2.34,1,0,9.88,2.81,17,1,2
2269,2023-03-20,2.95,1.93,1.5,0,2,16.18,1.53,11,0,2
2270,2023-03-21,0.74,1.97,2.22,0,2,17.69,1.97,18,0,2
2271,2023-03-22,0.25,2.08,0.58,1,2,8.16,2.76,21,1,1
2272,2023-03-23,3.78,1.18,0.17,1,2,15.34,1.75,6,0,2
2273,2023-03-24,2.86,1.32,0.52,0,1,13.2,1.08,16,0,2
2274,2023-03-25,2.75,2.62,0.52,1,2,9.55,2.8,15,1,2
2275,2023-03-26,4.84,0.97,2.11,1,0,17.09,1.84,17,0,1
2276,2023-03-27,1.41,2.92,1.43,1,2,10.06,2.87,27,1,1
2277,2023-03-28,3.22,2.65,1.0,0,1,11.36,2.8,27,1,1
2278,2023-03-29,4.01,1.08,2.16,0,2,10.29,2.73,6,0,2
2279,2023-03-30,0.81,0.15,2.23,0,2,16.09,1.07,17,1,2
2280,2023-03-31,0.62,2.95,2.13,0,2,12.47,1.73,18,1,1
2281,2023-04-01,3.68,2.78,0.58,1,2,15.18,1.33,24,1,1
2282,2023-04-02,4.75,0.72,0.7,1,2,10.51,2.83,27,1,2
2283,2023-04-03,3.08,0.88,1.78,0,2,8.99,2.32,5,1,2
2284,2023-04-04,3.45,2.67,2.13,0,2,19.49,1.3,24,1,2
2285,2023-04-05,0.31,2.3,1.24,0,2,13.28,1.6,10,0,2
2286,2023-04-06,0.07,0.62,0.73,0,1,8.39,2.66,20,0,1
2287,2023-04-07,2.53,1.55,1.29,0,2,8.51,2.37,7,0,1
2288,2023-04-08,0.08,1.2,2.31,0,2,8.35,2.86,19,0,2
2289,2023-04-09,1.7,2.99,2.27,0,2,17.67,1.83,13,0,1
2290,2023-04-10,0.48,0.31,1.7,0,2,14.82,1.45,14,1,2
2291,2023-04-11,3.03,1.87,1.07,1,2,15.0,1.0,6,1,1
2292,2023-04-12,0.41,2.35,0.13,1,2,10.54,2.14,17,0,1
2293,2023-04-13,3.05,0.93,1.85,0,2,11.47,2.39,27,0,1
2294,2023-04-14,0.58,2.95,0.52,0,1,9.69,2.51,14,0,1
2295,2023-04-15,2.51,2.34,2.31,1,0,11.99,2.56,27,1,2
2296,2023-04-16,1.97,1.0,1.56,1,0,9.14,2.77,5,1,2
2297,2023-04-17,3.5,1.41,0.5,1,2,16.85,1.13,12,0,1
2298,2023-04-18,3.45,2.08,0.11,1,2,9.11,2.15,5,1,1
2299,2023-04-19,1.11,2.95,0.13,1,2,9.17,2.74,12,0,1
2300,2023-04-20,2.19,0.5,1.06,0,2,15.47,1.69,23,1,1
2301,2023-04-21,1.12,2.84,0.94,0,1,14.15,1.57,28,0,2
2302,2023-04-22,4.09,0.95,1.43,0,2,14.03,1.31,15,1,1
2303,2023-04-23,3.92,1.31,0.25,0,1,11.21,2.54,29,0,1
2304,2023-04-24,2.13,0.99,2.45,1,0,8.7,2.82,14,1,1
2305,2023-04-25,2.72,0.16,1.37,0,2,8.97,2.7,22,0,2
2306,2023-04-26,2.54,1.6,0.25,1,2,17.08,1.72,20,1,1
2307,2023-04-27,3.99,1.01,1.5,0,2,9.87,2.51,26,0,2
2308,2023-04-28,2.28,0.41,0.58,1,2,10.85,2.24,15,1,2
2309,2023-04-29,4.21,1.11,0.18,1,2,8.82,2.72,23,0,1
2310,2023-04-30,4.95,2.66,0.59,1,2,10.36,2.46,14,1,2
2311,2023-05-01,2.41,1.43,1.69,1,0,17.06,1.29,29,0,1
2312,2023-05-02,3.04,0.51,1.01,0,2,19.87,1.59,16,1,2
2313,2023-05-03,2.03,2.37,0.56,0,1,8.84,2.24,6,1,1
2314,2023-05-04,0.6,1.39,0.47,1,2,17.3,1.39,5,0,1
2315,2023-05-05,4.36,0.18,2.02,0,2,14.07,1.98,17,0,1
2316,2023-05-06,3.3,2.41,1.52,1,0,9.38,2.15,22,1,1
2317,2023-05-07,2.48,0.21,2.11,1,0,14.1,1.28,8,0,1
2318,2023-05-08,4.2,1.68,1.93,0,2,18.55,1.06,20,0,2
2319,2023-05-09,3.15,0.13,1.18,0,2,11.72,2.55,11,1,2
2320,2023-05-10,1.37,2.73,0.39,0,1,11.49,2.83,19,0,2
2321,2023-05-11,4.35,0.95,0.52,1,2,9.7,2.59,25,0,2
2322,2023-05-12,3.22,0.13,1.68,1,0,8.16,2.63,6,1,1
2323,2023-05-13,1.0,0.03,1.23,0,2,15.49,1.45,18,1,2
2324,2023-05-14,4.85,1.8,2.25,1,0,9.66,2.01,7,1,1
2325,2023-05-15,0.24,1.42,1.52,1,0,8.63,2.79,25,0,2
2326,2023-05-16,4.98,0.99,0.32,1,2,19.15,1.27,7,0,2
2327,2023-05-17,3.93,1.52,2.29,0,2,18.09,1.09,7,1,2
2328,2023-05-18,4.76,2.37,2.17,1,0,19.7,1.34,24,0,2
2329,2023-05-19,2.36,3.0,1.42,0,2,8.32,2.81,15,0,2
2330,2023-05-20,4.22,1.46,0.6,1,2,8.7,2.42,19,1,1
2331,2023-05-21,1.77,2.77,1.67,1,0,9.54,2.16,9,0,1
2332,2023-05-22,3.8,1.37,1.88,0,2,16.65,1.86,8,0,2
2333,2023-05-23,3.91,0.14,1.69,1,0,8.87,2.94,24,1,2
2334,2023-05-24,1.41,1.36,0.63,0,1,11.34,2.23,5,0,2
2335,2023-05-25,3.8,1.91,1.61,0,2,17.36,1.77,25,1,1
2336,2023-05-26,4.09,0.34,2.29,1,0,14.08,1.95,20,1,1
2337,2023-05-27,1.51,0.22,1.83,0,2,9.22,2.7,17,1,2
2338,2023-05-28,3.11,2.41,1.28,1,2,11.17,2.73,25,0,1
2339,2023-05-29,4.92,2.9,0.86,0,1,15.8,1.56,25,1,2
2340,2023-05-30,0.74,2.97,2.44,1,0,11.51,2.67,6,1,2
2341,2023-05-31,2.93,0.25,1.05,0,2,12.75,1.5,19,1,1
2342,2023-06-01,3.98,0.88,1.02,0,2,9.8,2.14,22,0,2
2343,2023-06-02,2.39,0.86,2.08,1,0,12.26,1.94,9,0,2
2344,2023-06-03,0.96,2.55,2.29,0,2,11.9,2.99,11,1,2
2345,2023-06-04,2.8,2.63,2.31,1,0,11.44,2.97,16,0,1
2346,2023-06-05,2.24,0.58,2.22,1,0,9.77,2.5,20,1,2
2347,2023-06-06,1.12,1.03,0.88,0,1,8.62,2.75,27,0,2
2348,2023-06-07,4.18,1.37,2.12,1,0,9.23,2.83,6,1,1
2349,2023-06-08,4.4,2.28,0.67,0,1,16.91,1.6,23,0,2
2350,2023-06-09,3.49,1.59,1.59,1,0,14.49,1.13,12,0,1
2351,2023-06-10,0.03,2.83,2.35,0,2,19.21,1.27,5,0,2
2352,2023-06-11,1.93,2.47,1.54,0,2,11.59,2.8,12,1,2
2353,2023-06-12,0.57,0.99,0.15,1,2,8.88,2.22,7,1,2
2354,2023-06-13,1.28,0.48,0.87,1,2,9.54,2.4,6,0,2
2355,2023-06-14,4.01,1.01,0.99,0,1,10.34,2.72,9,1,1
2356,2023-06-15,4.05,2.52,1.02,1,2,15.58,1.99,19,0,1
2357,2023-06-16,3.36,0.19,2.14,1,0,11.0,2.27,18,1,1
2358,2023-06-17,1.09,1.62,1.02,0,2,8.77,2.6,16,0,2
2359,2023-06-18,0.73,0.27,2.32,0,2,13.77,1.43,25,1,1
2360,2023-06-19,2.36,2.24,2.18,1,0,11.03,2.81,20,1,1
2361,2023-06-20,3.87,1.99,1.48,0,2,17.92,1.54,7,1,2
2362,2023-06-21,2.47,2.57,0.65,0,1,10.87,2.24,13,1,1
2363,2023-06-22,0.74,3.0,0.28,1,2,13.75,1.61,28,1,1
2364,2023-06-23,1.71,1.91,1.01,0,2,8.6,2.32,20,0,2
2365,2023-06-24,4.18,1.55,1.77,1,0,11.45,2.32,26,1,1
2366,2023-06-25,3.37,1.65,1.78,0,2,8.34,2.29,5,1,1
2367,2023-06-26,1.1,2.19,1.24,1,2,16.24,1.01,29,0,2
2368,2023-06-27,1.13,0.44,0.3,1,2,9.61,2.43,28,0,2
2369,2023-06-28,1.9,1.59,1.1,0,2,9.95,2.77,9,0,1
2370,2023-06-29,1.39,1.62,2.46,1,0,11.45,2.75,11,0,2
2371,2023-06-30,3.86,2.11,0.58,1,2,18.83,1.27,27,1,1
2372,2023-07-01,2.8,0.8,1.06,1,2,15.65,1.34,17,0,2
2373,2023-07-02,2.01,0.97,1.52,1,0,11.95,2.44,11,0,1
2374,2023-07-03,4.06,2.95,0.71,0,1,10.33,2.5,15,1,2
2375,2023-07-04,1.5,1.81,2.09,1,0,15.67,1.59,17,1,1
2376,2023-07-05,2.15,1.8,2.12,0,2,12.97,1.03,24,0,1
2377,2023-07-06,1.97,1.32,1.27,0,2,10.13,2.84,6,0,2
2378,2023-07-07,4.63,1.68,1.24,0,2,8.47,2.19,13,1,2
2379,2023-07-08,4.1,2.64,1.48,0,2,11.85,2.71,12,0,1
2380,2023-07-09,1.92,0.07,1.68,1,0,9.96,2.11,15,1,2
2381,2023-07-10,3.53,2.96,1.93,0,2,18.97,1.98,14,1,1
2382,2023-07-11,0.11,0.46,0.42,1,2,8.32,2.51,25,0,2
2383,2023-07-12,4.86,1.59,0.4,1,2,16.93,1.95,21,0,1
2384,2023-07-13,4.63,2.14,1.74,1,0,18.32,1.24,6,1,2
2385,2023-07-14,1.64,2.23,1.24,0,2,12.71,1.16,28,0,2
2386,2023-07-15,0.45,0.61,0.13,1,2,8.61,2.02,16,0,1
2387,2023-07-16,2.34,2.89,1.91,1,0,8.63,2.16,18,1,1
2388,2023-07-17,4.49,0.51,1.63,1,0,19.84,1.04,6,0,2
2389,2023-07-18,1.67,0.09,2.06,0,2,9.7,2.33,15,0,2
2390,2023-07-19,0.93,1.06,1.69,0,2,19.6,1.18,23,1,2
2391,2023-07-20,2.43,1.0,1.73,1,0,18.35,1.27,6,0,2
2392,2023-07-21,3.37,1.66,1.03,1,2,9.2,2.71,28,0,1
2393,2023-07-22,0.74,0.38,1.59,0,2,11.72,2.76,18,1,2
2394,2023-07-23,0.77,1.32,1.84,0,2,19.71,1.52,8,0,2
2395,2023-07-24,3.71,0.6,0.67,0,1,12.71,1.14,20,0,2
2396,2023-07-25,3.79,1.79,0.92,0,1,12.09,1.5,17,0,1
2397,2023-07-26,4.23,2.87,0.11,1,2,11.59,2.18,13,0,2
2398,2023-07-27,3.13,2.1,0.27,1,2,12.14,1.89,16,0,1
2399,2023-07-28,0.18,0.42,0.92,1,2,13.54,1.72,28,0,1
2400,2023-07-29,0.73,1.2,0.96,0,1,10.83,2.7,14,1,2
2401,2023-07-30,2.51,2.93,0.12,1,2,10.04,2.39,5,0,1
2402,2023-07-31,1.81,1.7,0.19,1,2,13.82,1.96,6,0,2
2403,2023-08-01,4.66,0.25,0.38,0,1,13.64,1.54,27,1,2
2404,2023-08-02,2.09,0.61,2.45,1,0,11.82,2.63,26,0,1
2405,2023-08-03,0.97,2.17,0.62,0,1,17.23,1.98,9,0,2
2406,2023-08-04,2.06,1.7,1.61,1,0,16.24,1.29,18,0,2
2407,2023-08-05,4.8,2.55,1.26,1,2,13.2,1.76,10,0,1
2408,2023-08-06,4.53,1.6,0.91,0,1,14.16,1.74,22,1,1
2409,2023-08-07,0.12,2.48,2.4,0,2,15.31,1.54,27,1,1
2410,2023-08-08,0.33,0.31,0.27,0,1,16.05,1.43,8,1,2
2411,2023-08-09,2.47,2.9,1.0,1,2,11.59,2.61,8,1,1
2412,2023-08-10,1.35,2.02,2.01,1,0,11.8,2.59,21,0,2
2413,2023-08-11,0.09,2.25,0.17,1,2,8.46,2.27,9,1,1
2414,2023-08-12,2.07,0.52,1.86,1,0,16.26,1.0,17,0,1
2415,2023-08-13,4.64,2.04,1.63,1,0,18.44,1.17,25,1,2
2416,2023-08-14,0.51,2.55,1.81,0,2,9.23,2.07,14,1,1
2417,2023-08-15,4.79,1.33,2.18,0,2,12.03,1.54,29,1,2
2418,2023-08-16,2.12,0.23,1.57,0,2,11.26,2.99,29,1,1
2419,2023-08-17,3.74,0.99,0.97,0,1,13.85,1.38,25,1,1
2420,2023-08-18,2.83,2.73,1.28,1,2,15.47,1.77,25,0,1
2421,2023-08-19,0.0,1.57,0.13,0,1,16.44,1.2,6,0,1
2422,2023-08-20,4.63,2.1,2.19,0,2,10.75,2.26,25,1,2
2423,2023-08-21,4.78,2.14,1.74,0,2,10.48,2.4,18,1,2
2424,2023-08-22,3.5,0.78,1.79,1,0,15.57,1.73,14,0,1
2425,2023-08-23,0.15,2.35,2.42,0,2,13.06,1.94,22,0,2
2426,2023-08-24,2.65,2.92,0.43,1,2,8.47,2.46,17,1,1
2427,2023-08-25,2.1,2.53,0.28,0,1,11.54,2.07,17,1,2
2428,2023-08-26,4.85,1.57,1.89,1,0,10.04,2.46,25,0,1
2429,2023-08-27,0.44,1.06,2.1,0,2,19.28,1.95,7,0,1
2430,2023-08-28,1.87,0.28,1.71,1,0,16.53,1.66,11,0,2
2431,2023-08-29,1.28,1.97,0.26,1,2,12.29,1.7,11,1,1
2432,2023-08-30,4.78,0.5,0.56,0,1,10.28,2.91,25,0,1
2433,2023-08-31,1.59,2.36,0.3,0,1,15.84,1.04,6,1,1
2434,2023-09-01,1.26,2.47,1.92,0,2,14.06,1.68,17,0,2
2435,2023-09-02,4.4,0.74,1.31,0,2,14.03,1.87,26,1,2
2436,2023-09-03,3.64,2.69,0.53,1,2,8.87,2.03,17,0,1
2437,2023-09-04,4.41,2.47,2.32,0,2,8.19,2.02,9,0,2
2438,2023-09-05,4.45,2.71,1.9,1,0,11.09,2.09,16,1,2
2439,2023-09-06,1.97,0.83,0.71,1,2,18.06,1.82,25,0,1
2440,2023-09-07,3.31,1.29,2.33,0,2,12.64,1.74,14,1,1
2441,2023-09-08,2.84,1.3,2.29,1,0,19.85,1.41,19,1,1
2442,2023-09-09,1.04,0.9,2.01,1,0,8.15,2.14,7,0,2
2443,2023-09-10,2.97,1.13,1.35,0,2,14.32,1.51,20,0,2
2444,2023-09-11,4.55,1.35,2.29,0,2,10.98,2.03,11,0,1
2445,2023-09-12,0.03,0.86,0.28,0,1,10.57,2.23,28,0,1
2446,2023-09-13,3.2,0.42,0.2,1,2,9.37,2.06,11,1,1
2447,2023-09-14,1.63,2.42,1.13,1,2,16.59,1.37,17,0,1
2448,2023-09-15,1.39,0.65,1.53,1,0,9.36,2.7,5,0,2
2449,2023-09-16,3.62,1.61,1.68,1,0,19.7,1.52,6,0,2
2450,2023-09-17,1.93,1.27,1.53,0,2,8.33,2.09,6,1,2
2451,2023-09-18,0.67,0.97,0.37,1,2,8.66,2.78,16,1,2
2452,2023-09-19,1.38,1.31,0.4,1,2,8.03,2.63,16,0,1
